$GPGGA,042037.326,,,,,0,0,,,M,,M,,*4D
$GPGGA,042037.525,,,,,0,0,,,M,,M,,*48
$GPGGA,042037.725,,,,,0,0,,,M,,M,,*4A
$GPGGA,042037.926,,,,,0,0,,,M,,M,,*47
$GPGGA,042038.126,,,,,0,0,,,M,,M,,*40
$GPGGA,042038.326,,,,,0,0,,,M,,M,,*42
$GPGGA,042038.525,,,,,0,0,,,M,,M,,*47
$GPGGA,042038.725,,,,,0,0,,,M,,M,,*45
$GPGGA,042038.926,,,,,0,0,,,M,,M,,*48
$GPGGA,042039.126,,,,,0,0,,,M,,M,,*41
$GPGGA,042039.326,,,,,0,0,,,M,,M,,*43
$GPGGA,042039.525,,,,,0,0,,,M,,M,,*46
$GPGGA,042039.725,,,,,0,0,,,M,,M,,*44
$GPGGA,042039.926,,,,,0,0,,,M,,M,,*49
$GPGGA,042040.126,,,,,0,0,,,M,,M,,*4F
$GPGGA,042040.326,,,,,0,0,,,M,,M,,*4D
$GPGGA,042040.525,,,,,0,0,,,M,,M,,*48
$GPGGA,042040.725,,,,,0,0,,,M,,M,,*4A
$GPGGA,042040.926,,,,,0,0,,,M,,M,,*47
$GPGGA,042041.126,,,,,0,0,,,M,,M,,*4E
$GPGGA,042041.326,,,,,0,0,,,M,,M,,*4C
$GPGGA,042041.525,,,,,0,0,,,M,,M,,*49
$GPGGA,042041.725,,,,,0,0,,,M,,M,,*4B
$GPGGA,042041.926,,,,,0,0,,,M,,M,,*46
$GPGGA,042042.126,,,,,0,0,,,M,,M,,*4D
$GPGGA,042042.326,,,,,0,0,,,M,,M,,*4F
$GPGGA,042042.525,,,,,0,0,,,M,,M,,*4A
$GPGGA,042042.725,,,,,0,0,,,M,,M,,*48
$GPGGA,042042.926,,,,,0,0,,,M,,M,,*45
$GPGGA,042043.126,,,,,0,0,,,M,,M,,*4C
$GPGGA,042043.326,,,,,0,0,,,M,,M,,*4E
$GPGGA,042043.525,,,,,0,0,,,M,,M,,*4B
$GPGGA,042043.725,,,,,0,0,,,M,,M,,*49
$GPGGA,042043.926,,,,,0,0,,,M,,M,,*44
$GPGGA,042044.100,,,,,0,0,,,M,,M,,*4F
$GPGGA,042044.301,,,,,0,0,,,M,,M,,*4C
$GPGGA,042044.501,,,,,0,0,,,M,,M,,*4A
$GPGGA,042044.701,,,,,0,0,,,M,,M,,*48
$GPGGA,042044.900,,,,,0,0,,,M,,M,,*47
$GPGGA,042045.100,,,,,0,0,,,M,,M,,*4E
$GPGGA,042045.301,,,,,0,0,,,M,,M,,*4D
$GPGGA,042045.501,,,,,0,0,,,M,,M,,*4B
$GPGGA,042045.701,,,,,0,0,,,M,,M,,*49
$GPGGA,042045.900,,,,,0,0,,,M,,M,,*46
$GPGGA,042046.100,,,,,0,0,,,M,,M,,*4D
$GPGGA,042046.301,,,,,0,0,,,M,,M,,*4E
$GPGGA,042046.501,,,,,0,0,,,M,,M,,*48
$GPGGA,042046.701,,,,,0,0,,,M,,M,,*4A
$GPGGA,042046.900,,,,,0,0,,,M,,M,,*45
$GPGGA,042047.100,,,,,0,0,,,M,,M,,*4C
$GPGGA,042047.301,,,,,0,0,,,M,,M,,*4F
$GPGGA,042047.501,,,,,0,0,,,M,,M,,*49
$GPGGA,042047.701,,,,,0,0,,,M,,M,,*4B
$GPGGA,042047.900,,,,,0,0,,,M,,M,,*44
$GPGGA,042048.100,,,,,0,0,,,M,,M,,*43
$GPGGA,042048.301,,,,,0,0,,,M,,M,,*40
$GPGGA,042048.501,,,,,0,0,,,M,,M,,*46
$GPGGA,042048.701,,,,,0,0,,,M,,M,,*44
$GPGGA,042048.900,,,,,0,0,,,M,,M,,*4B
$GPGGA,042049.100,,,,,0,0,,,M,,M,,*42
$GPGGA,042049.301,,,,,0,0,,,M,,M,,*41
$GPGGA,042049.501,,,,,0,0,,,M,,M,,*47
$GPGGA,042049.701,,,,,0,0,,,M,,M,,*45
$GPGGA,042049.900,,,,,0,0,,,M,,M,,*4A
$GPGGA,042050.100,,,,,0,0,,,M,,M,,*4A
$GPGGA,042050.301,,,,,0,0,,,M,,M,,*49
$GPGGA,042050.501,,,,,0,0,,,M,,M,,*4F
$GPGGA,042050.701,,,,,0,0,,,M,,M,,*4D
$GPGGA,042050.900,,,,,0,0,,,M,,M,,*42
$GPGGA,042051.100,,,,,0,0,,,M,,M,,*4B
$GPGGA,042051.301,,,,,0,0,,,M,,M,,*48
$GPGGA,042051.501,,,,,0,0,,,M,,M,,*4E
$GPGGA,042051.701,,,,,0,0,,,M,,M,,*4C
$GPGGA,042051.900,,,,,0,0,,,M,,M,,*43
$GPGGA,042052.100,,,,,0,0,,,M,,M,,*48
$GPGGA,042052.301,,,,,0,0,,,M,,M,,*4B
$GPGGA,042052.501,,,,,0,0,,,M,,M,,*4D
$GPGGA,042052.701,,,,,0,0,,,M,,M,,*4F
$GPGGA,042052.900,,,,,0,0,,,M,,M,,*40
$GPGGA,042053.100,,,,,0,0,,,M,,M,,*49
$GPGGA,042053.301,,,,,0,0,,,M,,M,,*4A
$GPGGA,042053.501,,,,,0,0,,,M,,M,,*4C
$GPGGA,042053.701,,,,,0,0,,,M,,M,,*4E
$GPGGA,042053.900,,,,,0,0,,,M,,M,,*41
$GPGGA,042054.100,,,,,0,0,,,M,,M,,*4E
$GPGGA,042054.301,,,,,0,0,,,M,,M,,*4D
$GPGGA,042054.501,,,,,0,0,,,M,,M,,*4B
$GPGGA,042054.701,,,,,0,0,,,M,,M,,*49
$GPGGA,042054.900,,,,,0,0,,,M,,M,,*46
$GPGGA,042055.100,,,,,0,0,,,M,,M,,*4F
$GPGGA,042055.301,,,,,0,0,,,M,,M,,*4C
$GPGGA,042055.501,,,,,0,0,,,M,,M,,*4A
$GPGGA,042055.701,,,,,0,0,,,M,,M,,*48
$GPGGA,042055.900,,,,,0,0,,,M,,M,,*47
$GPGGA,042056.133,,,,,0,0,,,M,,M,,*4C
$GPGGA,042056.332,,,,,0,0,,,M,,M,,*4F
$GPGGA,042056.532,,,,,0,0,,,M,,M,,*49
$GPGGA,042056.732,,,,,0,0,,,M,,M,,*4B
$GPGGA,042056.933,,,,,0,0,,,M,,M,,*44
$GPGGA,042057.133,,,,,0,0,,,M,,M,,*4D
$GPGGA,042057.332,,,,,0,0,,,M,,M,,*4E
$GPGGA,042057.532,,,,,0,0,,,M,,M,,*48
$GPGGA,042057.732,,,,,0,0,,,M,,M,,*4A
$GPGGA,042057.933,,,,,0,0,,,M,,M,,*45
$GPGGA,042058.133,,,,,0,0,,,M,,M,,*42
$GPGGA,042058.332,,,,,0,0,,,M,,M,,*41
$GPGGA,042058.532,,,,,0,0,,,M,,M,,*47
$GPGGA,042058.732,,,,,0,0,,,M,,M,,*45
$GPGGA,042058.933,,,,,0,0,,,M,,M,,*4A
$GPGGA,042059.133,,,,,0,0,,,M,,M,,*43
$GPGGA,042059.332,,,,,0,0,,,M,,M,,*40
$GPGGA,042059.532,,,,,0,0,,,M,,M,,*46
$GPGGA,042059.732,,,,,0,0,,,M,,M,,*44
$GPGGA,042059.933,,,,,0,0,,,M,,M,,*4B
$GPGGA,042100.133,,,,,0,0,,,M,,M,,*4E
$GPGGA,042100.332,,,,,0,0,,,M,,M,,*4D
$GPGGA,042100.532,,,,,0,0,,,M,,M,,*4B
$GPGGA,042100.732,,,,,0,0,,,M,,M,,*49
