$GPRMC,020330.000,A,3852.1451,N,07715.7927,W,32.58,159.97,250313,,,A*45,0.11,-0.08,-1.14
$GPRMC,020331.000,A,3852.1367,N,07715.7891,W,33.20,159.09,250313,,,A*43,0.09,-0.13,-1.17
$GPRMC,020332.000,A,3852.1282,N,07715.7855,W,32.91,160.29,250313,,,A*41,0.05,-0.14,-1.22
$GPRMC,020333.000,A,3852.1198,N,07715.7820,W,32.62,160.94,250313,,,A*40,0.09,-0.16,-1.13
$GPRMC,020334.000,A,3852.1116,N,07715.7784,W,32.46,160.94,250313,,,A*46,0.12,-0.16,-1.15
$GPRMC,020335.000,A,3852.1033,N,07715.7752,W,31.12,162.50,250313,,,A*42,0.09,-0.20,-1.16
$GPRMC,020336.000,A,3852.0947,N,07715.7723,W,31.38,165.10,250313,,,A*47,0.02,-0.15,-1.11
$GPRMC,020337.000,A,3852.0859,N,07715.7699,W,31.22,168.19,250313,,,A*47,0.13,-0.15,-1.13
$GPRMC,020338.000,A,3852.0772,N,07715.7678,W,31.01,169.56,250313,,,A*4A,0.02,-0.12,-1.18
$GPRMC,020339.000,A,3852.0686,N,07715.7660,W,30.84,170.30,250313,,,A*4C,0.14,-0.03,-1.22
$GPRMC,020340.000,A,3852.0599,N,07715.7643,W,30.76,170.77,250313,,,A*40,0.23,0.02,-1.16
$GPRMC,020341.000,A,3852.0511,N,07715.7625,W,32.25,170.44,250313,,,A*45,0.07,0.14,-1.14
$GPRMC,020342.000,A,3852.0421,N,07715.7602,W,33.03,168.25,250313,,,A*4A,-0.03,0.17,-1.11
$GPRMC,020343.000,A,3852.0335,N,07715.7566,W,31.54,163.33,250313,,,A*44,-0.13,0.02,-1.15
$GPRMC,020344.000,A,3852.0253,N,07715.7521,W,32.23,161.05,250313,,,A*45,0.08,-0.08,-1.17
$GPRMC,020345.000,A,3852.0177,N,07715.7484,W,28.58,159.86,250313,,,A*48,0.09,-0.14,-1.21
$GPRMC,020346.000,A,3852.0102,N,07715.7441,W,28.91,158.18,250313,,,A*43,0.26,-0.28,-1.20
$GPRMC,020347.000,A,3852.0027,N,07715.7395,W,29.99,156.34,250313,,,A*43,0.15,-0.13,-1.16
$GPRMC,020348.000,A,3851.9944,N,07715.7357,W,28.94,157.36,250313,,,A*4B,0.10,-0.26,-1.14
$GPRMC,020349.000,A,3851.9861,N,07715.7321,W,31.68,160.18,250313,,,A*4E,0.02,-0.17,-1.16
$GPRMC,020350.000,A,3851.9779,N,07715.7286,W,30.19,161.38,250313,,,A*48,-0.07,-0.22,-1.12
$GPRMC,020351.000,A,3851.9698,N,07715.7258,W,30.14,163.88,250313,,,A*40,0.01,-0.23,-1.20
$GPRMC,020352.000,A,3851.9617,N,07715.7235,W,29.76,166.27,250313,,,A*43,0.07,-0.11,-1.21
$GPRMC,020353.000,A,3851.9529,N,07715.7227,W,30.36,171.71,250313,,,A*46,-0.01,-0.20,-1.18
$GPRMC,020354.000,A,3851.9449,N,07715.7214,W,29.16,174.99,250313,,,A*4F,-0.14,0.07,-1.18
$GPRMC,020355.000,A,3851.9370,N,07715.7206,W,28.07,176.55,250313,,,A*43,-0.07,-0.16,-1.16
$GPRMC,020356.000,A,3851.9300,N,07715.7208,W,25.18,180.44,250313,,,A*43,-0.12,-0.24,-1.24
$GPRMC,020357.000,A,3851.9237,N,07715.7211,W,22.33,183.88,250313,,,A*42,-0.27,0.01,-1.15
$GPRMC,020358.000,A,3851.9186,N,07715.7225,W,18.79,191.66,250313,,,A*47,-0.14,-0.11,-1.22
$GPRMC,020359.000,A,3851.9148,N,07715.7244,W,15.47,202.63,250313,,,A*4F,-0.10,-0.10,-1.15
$GPRMC,020400.000,A,3851.9121,N,07715.7272,W,13.90,218.80,250313,,,A*44,0.28,-0.09,-1.23
$GPRMC,020401.000,A,3851.9131,N,07715.7233,W,10.19,216.49,250313,,,A*48,0.26,-0.12,-1.16
$GPRMC,020402.000,A,3851.9125,N,07715.7214,W,7.90,202.25,250313,,,A*73,0.22,-0.16,-1.18
$GPRMC,020403.000,A,3851.9104,N,07715.7211,W,8.94,188.54,250313,,,A*78,0.09,-0.12,-1.17
$GPRMC,020404.000,A,3851.9093,N,07715.7215,W,8.90,185.04,250313,,,A*78,0.10,-0.17,-1.16
$GPRMC,020405.000,A,3851.9077,N,07715.7206,W,8.82,188.13,250313,,,A*79,-0.12,-0.21,-1.15
$GPRMC,020406.000,A,3851.9071,N,07715.7207,W,6.02,191.85,250313,,,A*7C,0.21,-0.13,-1.17
$GPRMC,020407.000,A,3851.9063,N,07715.7207,W,4.75,197.32,250313,,,A*76,0.38,-0.18,-1.23
$GPRMC,020408.000,A,3851.9050,N,07715.7217,W,7.51,214.22,250313,,,A*74,0.26,-0.42,-1.18
$GPRMC,020409.000,A,3851.9041,N,07715.7250,W,8.84,247.31,250313,,,A*75,0.30,-0.23,-1.17
$GPRMC,020410.000,A,3851.9039,N,07715.7291,W,11.83,266.27,250313,,,A*44,0.09,-0.08,-1.14
$GPRMC,020411.000,A,3851.9038,N,07715.7359,W,16.21,270.30,250313,,,A*4F,0.35,-0.05,-1.22
$GPRMC,020412.000,A,3851.9038,N,07715.7443,W,20.17,271.09,250313,,,A*4B,0.40,-0.08,-1.20
$GPRMC,020413.000,A,3851.9047,N,07715.7536,W,22.50,274.41,250313,,,A*49,0.26,-0.09,-1.17
$GPRMC,020414.000,A,3851.9052,N,07715.7633,W,24.93,274.86,250313,,,A*4E,0.25,-0.07,-1.17
$GPRMC,020415.000,A,3851.9058,N,07715.7738,W,26.95,274.96,250313,,,A*4A,0.23,0.00,-1.22
$GPRMC,020416.000,A,3851.9060,N,07715.7858,W,29.86,273.47,250313,,,A*4D,0.18,-0.08,-1.17
$GPRMC,020417.000,A,3851.9064,N,07715.7971,W,30.58,273.10,250313,,,A*4B,0.16,-0.13,-1.20
$GPRMC,020418.000,A,3851.9068,N,07715.8092,W,31.19,272.38,250313,,,A*4C,0.24,-0.10,-1.11
$GPRMC,020419.000,A,3851.9069,N,07715.8210,W,31.84,271.49,250313,,,A*45,0.25,0.04,-1.20
$GPRMC,020420.000,A,3851.9073,N,07715.8326,W,32.15,272.03,250313,,,A*46,0.08,-0.20,-1.22
$GPRMC,020421.000,A,3851.9076,N,07715.8451,W,33.17,272.52,250313,,,A*42,0.18,-0.08,-1.18
$GPRMC,020422.000,A,3851.9071,N,07715.8586,W,34.49,271.11,250313,,,A*45,0.09,-0.15,-1.16
$GPRMC,020423.000,A,3851.9073,N,07715.8710,W,34.51,271.14,250313,,,A*47,0.13,-0.11,-1.15
$GPRMC,020424.000,A,3851.9072,N,07715.8842,W,34.71,270.63,250313,,,A*4A,0.10,-0.11,-1.20
$GPRMC,020425.000,A,3851.9052,N,07715.9008,W,35.79,268.21,250313,,,A*48,0.11,-0.17,-1.12
$GPRMC,020426.000,A,3851.9036,N,07715.9161,W,35.50,267.34,250313,,,A*47,0.10,-0.11,-1.21
$GPRMC,020427.000,A,3851.9030,N,07715.9302,W,35.15,267.93,250313,,,A*4B,0.10,-0.12,-1.22
$GPRMC,020428.000,A,3851.9028,N,07715.9437,W,34.57,269.00,250313,,,A*4F,0.07,0.05,-1.10
$GPRMC,020429.000,A,3851.9027,N,07715.9564,W,35.05,268.41,250313,,,A*44,0.07,-0.02,-1.14
$GPRMC,020430.000,A,3851.9022,N,07715.9692,W,34.83,267.99,250313,,,A*46,0.17,-0.10,-1.21
$GPRMC,020431.000,A,3851.9019,N,07715.9818,W,34.58,268.69,250313,,,A*45,0.09,-0.05,-1.22
$GPRMC,020432.000,A,3851.9017,N,07715.9945,W,34.28,268.50,250313,,,A*4C,0.07,-0.13,-1.18
$GPRMC,020433.000,A,3851.9017,N,07716.0066,W,33.63,269.00,250313,,,A*43,0.13,-0.11,-1.16
$GPRMC,020434.000,A,3851.9016,N,07716.0188,W,34.04,269.74,250313,,,A*41,0.04,-0.10,-1.17
$GPRMC,020435.000,A,3851.9017,N,07716.0308,W,33.52,269.60,250313,,,A*4A,0.08,-0.15,-1.18
$GPRMC,020436.000,A,3851.9016,N,07716.0429,W,33.47,269.56,250313,,,A*4D,0.08,-0.20,-1.20
$GPRMC,020437.000,A,3851.9012,N,07716.0556,W,34.16,269.55,250313,,,A*41,0.03,-0.13,-1.15
$GPRMC,020438.000,A,3851.9012,N,07716.0679,W,34.38,270.65,250313,,,A*47,0.11,-0.21,-1.13
$GPRMC,020439.000,A,3851.9011,N,07716.0801,W,33.74,270.27,250313,,,A*4D,0.04,0.01,-1.18
$GPRMC,020440.000,A,3851.9009,N,07716.0922,W,33.73,269.83,250313,,,A*4B,0.08,-0.04,-1.10
$GPRMC,020441.000,A,3851.9007,N,07716.1046,W,34.21,270.31,250313,,,A*4F,0.09,-0.12,-1.20
$GPRMC,020442.000,A,3851.9007,N,07716.1171,W,34.48,271.79,250313,,,A*4B,0.07,-0.09,-1.14
$GPRMC,020443.000,A,3851.9009,N,07716.1294,W,34.54,271.22,250313,,,A*4F,0.07,0.00,-1.14
